add	335	132	select (c5 + c15) from add_sb
add	336	132	select (c5 + c16) from add_sb
add	337	132	select (c5 + NULL) from add_sb
add	338	132	select (c5 + 0) from add_sb
add	339	132	select (c5 + 1) from add_sb
add	342	132	select (c5 + 1.0) from add_sb
add	343	132	select (c5 + -1.0) from add_sb
add	344	132	select (c5 + 0.0) from add_sb
add	345	132	select (c5 + 1.1111) from add_sb
add	346	132	select (c5 + 1111111111111) from add_sb
add	347	132	select (c5 + 111.0) from add_sb
add	348	132	select (c5 + 123) from add_sb
add	349	132	select (c5 + 20120101123456) from add_sb
add	350	132	select (c5 + "20120101123456") from add_sb
add	351	132	select (c5 + "helloworld") from add_sb
add	352	132	select (c5 + "9999-12-31 23:59:59.9999997") from add_sb
add	353	132	select (c5 + "abc") from add_sb
add	354	132	select (c5 + "爱拼才会赢") from add_sb
add	355	132	select (c5 + "A") from add_sb
add	356	132	select (c5 + "a") from add_sb
add	357	132	select (c5 + "%y%m%d") from add_sb
add	360	132	select (c5 + 9223372036854775807) from add_sb
add	363	132	select (c6 + c1) from add_sb
add	364	132	select (c6 + c2) from add_sb
add	365	132	select (c6 + c3) from add_sb
add	366	132	select (c6 + c4) from add_sb
add	367	132	select (c6 + c5) from add_sb
add	368	132	select (c6 + c6) from add_sb
add	369	132	select (c6 + c7) from add_sb
add	370	132	select (c6 + c8) from add_sb
add	371	132	select (c6 + c9) from add_sb
add	372	132	select (c6 + c10) from add_sb
add	373	132	select (c6 + c11) from add_sb
add	374	132	select (c6 + c12) from add_sb
add	375	132	select (c6 + c13) from add_sb
add	376	132	select (c6 + c14) from add_sb
add	377	132	select (c6 + c15) from add_sb
add	378	132	select (c6 + c16) from add_sb
add	379	132	select (c6 + NULL) from add_sb
add	380	132	select (c6 + 0) from add_sb
add	381	132	select (c6 + 1) from add_sb
add	382	132	select (c6 + -1) from add_sb
add	383	132	select (c6 + 1.0) from add_sb
add	384	132	select (c6 + -1.0) from add_sb
add	385	132	select (c6 + 0.0) from add_sb
add	386	132	select (c6 + 1.1111) from add_sb
add	387	132	select (c6 + 1111111111111) from add_sb
add	388	132	select (c6 + 111.0) from add_sb
add	389	132	select (c6 + 123) from add_sb
add	390	132	select (c6 + 20120101123456) from add_sb
add	391	132	select (c6 + "20120101123456") from add_sb
add	392	132	select (c6 + "helloworld") from add_sb
add	393	132	select (c6 + "9999-12-31 23:59:59.9999997") from add_sb
add	394	132	select (c6 + "abc") from add_sb
add	395	132	select (c6 + "爱拼才会赢") from add_sb
add	396	132	select (c6 + "A") from add_sb
add	397	132	select (c6 + "a") from add_sb
add	398	132	select (c6 + "%y%m%d") from add_sb
add	399	132	select (c6 + -9223372036854775808) from add_sb
add	400	132	select (c6 + 9223372036854775807) from add_sb
add	401	132	select (c6 + 18446744073709551615) from add_sb
add	402	132	select (c7 + c1) from add_sb
add	403	132	select (c7 + c2) from add_sb
add	404	132	select (c7 + c3) from add_sb
add	405	132	select (c7 + c4) from add_sb
add	406	132	select (c7 + c5) from add_sb
add	407	132	select (c7 + c6) from add_sb
add	408	132	select (c7 + c7) from add_sb
add	409	132	select (c7 + c8) from add_sb
add	410	132	select (c7 + c9) from add_sb
add	411	132	select (c7 + c10) from add_sb
add	412	132	select (c7 + c11) from add_sb
add	413	132	select (c7 + c12) from add_sb
add	414	132	select (c7 + c13) from add_sb
add	415	132	select (c7 + c14) from add_sb
add	416	132	select (c7 + c15) from add_sb
add	417	132	select (c7 + c16) from add_sb
add	418	132	select (c7 + NULL) from add_sb
add	419	132	select (c7 + 0) from add_sb
add	420	132	select (c7 + 1) from add_sb
add	421	132	select (c7 + -1) from add_sb
add	422	132	select (c7 + 1.0) from add_sb
add	423	132	select (c7 + -1.0) from add_sb
add	424	132	select (c7 + 0.0) from add_sb
add	425	132	select (c7 + 1.1111) from add_sb
add	426	132	select (c7 + 1111111111111) from add_sb
add	427	132	select (c7 + 111.0) from add_sb
add	428	132	select (c7 + 123) from add_sb
add	429	132	select (c7 + 20120101123456) from add_sb
add	430	132	select (c7 + "20120101123456") from add_sb
add	431	132	select (c7 + "helloworld") from add_sb
add	432	132	select (c7 + "9999-12-31 23:59:59.9999997") from add_sb
add	433	132	select (c7 + "abc") from add_sb
add	434	132	select (c7 + "爱拼才会赢") from add_sb
add	435	132	select (c7 + "A") from add_sb
add	436	132	select (c7 + "a") from add_sb
add	437	132	select (c7 + "%y%m%d") from add_sb
add	438	132	select (c7 + -9223372036854775808) from add_sb
add	439	132	select (c7 + 9223372036854775807) from add_sb
add	440	132	select (c7 + 18446744073709551615) from add_sb
add	441	132	select (c8 + c1) from add_sb
add	442	132	select (c8 + c2) from add_sb
add	443	132	select (c8 + c3) from add_sb
add	444	132	select (c8 + c4) from add_sb
add	445	132	select (c8 + c5) from add_sb
add	446	132	select (c8 + c6) from add_sb
add	447	132	select (c8 + c7) from add_sb
add	448	132	select (c8 + c8) from add_sb
add	449	132	select (c8 + c9) from add_sb
add	450	132	select (c8 + c10) from add_sb
add	451	132	select (c8 + c11) from add_sb
add	452	132	select (c8 + c12) from add_sb
add	453	132	select (c8 + c13) from add_sb
add	454	132	select (c8 + c14) from add_sb
add	455	132	select (c8 + c15) from add_sb
add	456	132	select (c8 + c16) from add_sb
add	457	132	select (c8 + NULL) from add_sb
add	458	132	select (c8 + 0) from add_sb
add	459	132	select (c8 + 1) from add_sb
add	460	132	select (c8 + -1) from add_sb
add	461	132	select (c8 + 1.0) from add_sb
add	462	132	select (c8 + -1.0) from add_sb
add	463	132	select (c8 + 0.0) from add_sb
add	464	132	select (c8 + 1.1111) from add_sb
add	465	132	select (c8 + 1111111111111) from add_sb
add	466	132	select (c8 + 111.0) from add_sb
add	467	132	select (c8 + 123) from add_sb
add	468	132	select (c8 + 20120101123456) from add_sb
add	469	132	select (c8 + "20120101123456") from add_sb
add	470	132	select (c8 + "helloworld") from add_sb
add	471	132	select (c8 + "9999-12-31 23:59:59.9999997") from add_sb
add	472	132	select (c8 + "abc") from add_sb
add	473	132	select (c8 + "爱拼才会赢") from add_sb
add	474	132	select (c8 + "A") from add_sb
add	475	132	select (c8 + "a") from add_sb
add	476	132	select (c8 + "%y%m%d") from add_sb
add	477	132	select (c8 + -9223372036854775808) from add_sb
add	478	132	select (c8 + 9223372036854775807) from add_sb
add	479	132	select (c8 + 18446744073709551615) from add_sb
add	480	132	select (c9 + c1) from add_sb
add	481	132	select (c9 + c2) from add_sb
add	482	132	select (c9 + c3) from add_sb
add	483	132	select (c9 + c4) from add_sb
add	484	132	select (c9 + c5) from add_sb
add	485	132	select (c9 + c6) from add_sb
add	486	132	select (c9 + c7) from add_sb
add	487	132	select (c9 + c8) from add_sb
add	488	132	select (c9 + c9) from add_sb
add	489	132	select (c9 + c10) from add_sb
add	490	132	select (c9 + c11) from add_sb
add	491	132	select (c9 + c12) from add_sb
add	492	132	select (c9 + c13) from add_sb
add	493	132	select (c9 + c14) from add_sb
add	494	132	select (c9 + c15) from add_sb
add	495	132	select (c9 + c16) from add_sb
add	496	132	select (c9 + NULL) from add_sb
add	497	132	select (c9 + 0) from add_sb
add	498	132	select (c9 + 1) from add_sb
add	499	132	select (c9 + -1) from add_sb
add	500	132	select (c9 + 1.0) from add_sb
add	501	132	select (c9 + -1.0) from add_sb
add	502	132	select (c9 + 0.0) from add_sb
add	503	132	select (c9 + 1.1111) from add_sb
add	504	132	select (c9 + 1111111111111) from add_sb
add	505	132	select (c9 + 111.0) from add_sb
add	506	132	select (c9 + 123) from add_sb
add	507	132	select (c9 + 20120101123456) from add_sb
add	508	132	select (c9 + "20120101123456") from add_sb
add	509	132	select (c9 + "helloworld") from add_sb
add	510	132	select (c9 + "9999-12-31 23:59:59.9999997") from add_sb
add	511	132	select (c9 + "abc") from add_sb
add	512	132	select (c9 + "爱拼才会赢") from add_sb
add	513	132	select (c9 + "A") from add_sb
add	514	132	select (c9 + "a") from add_sb
add	515	132	select (c9 + "%y%m%d") from add_sb
add	516	132	select (c9 + -9223372036854775808) from add_sb
add	517	132	select (c9 + 9223372036854775807) from add_sb
add	518	132	select (c9 + 18446744073709551615) from add_sb
add	519	132	select (c10 + c1) from add_sb
add	520	132	select (c10 + c2) from add_sb
add	521	132	select (c10 + c3) from add_sb
add	522	132	select (c10 + c4) from add_sb
add	523	132	select (c10 + c5) from add_sb
add	524	132	select (c10 + c6) from add_sb
add	525	132	select (c10 + c7) from add_sb
add	526	132	select (c10 + c8) from add_sb
add	527	132	select (c10 + c9) from add_sb
add	528	132	select (c10 + c10) from add_sb
add	529	132	select (c10 + c11) from add_sb
add	530	132	select (c10 + c12) from add_sb
add	531	132	select (c10 + c13) from add_sb
add	532	132	select (c10 + c14) from add_sb
add	533	132	select (c10 + c15) from add_sb
add	534	132	select (c10 + c16) from add_sb
add	535	132	select (c10 + NULL) from add_sb
add	536	132	select (c10 + 0) from add_sb
add	537	132	select (c10 + 1) from add_sb
add	538	132	select (c10 + -1) from add_sb
add	539	132	select (c10 + 1.0) from add_sb
add	540	132	select (c10 + -1.0) from add_sb
add	541	132	select (c10 + 0.0) from add_sb
add	542	132	select (c10 + 1.1111) from add_sb
add	543	132	select (c10 + 1111111111111) from add_sb
add	544	132	select (c10 + 111.0) from add_sb
add	545	132	select (c10 + 123) from add_sb
add	546	132	select (c10 + 20120101123456) from add_sb
add	547	132	select (c10 + "20120101123456") from add_sb
add	548	132	select (c10 + "helloworld") from add_sb
add	549	132	select (c10 + "9999-12-31 23:59:59.9999997") from add_sb
add	550	132	select (c10 + "abc") from add_sb
add	551	132	select (c10 + "爱拼才会赢") from add_sb
add	552	132	select (c10 + "A") from add_sb
add	553	132	select (c10 + "a") from add_sb
add	554	132	select (c10 + "%y%m%d") from add_sb
add	555	132	select (c10 + -9223372036854775808) from add_sb
add	560	132	select (c11 + c1) from add_sb
add	561	132	select (c11 + c2) from add_sb
add	562	132	select (c11 + c3) from add_sb
add	563	132	select (c11 + c4) from add_sb
add	564	132	select (c11 + c5) from add_sb
add	565	132	select (c11 + c6) from add_sb
add	566	132	select (c11 + c7) from add_sb
add	567	132	select (c11 + c8) from add_sb
add	568	132	select (c11 + c9) from add_sb
add	569	132	select (c11 + c10) from add_sb
add	570	132	select (c11 + c11) from add_sb
add	571	132	select (c11 + c12) from add_sb
add	572	132	select (c11 + c13) from add_sb
add	573	132	select (c11 + c14) from add_sb
add	574	132	select (c11 + c15) from add_sb
add	575	132	select (c11 + c16) from add_sb
add	576	132	select (c11 + NULL) from add_sb
add	577	132	select (c11 + 0) from add_sb
add	578	132	select (c11 + 1) from add_sb
add	579	132	select (c11 + -1) from add_sb
add	580	132	select (c11 + 1.0) from add_sb
add	581	132	select (c11 + -1.0) from add_sb
add	582	132	select (c11 + 0.0) from add_sb
add	583	132	select (c11 + 1.1111) from add_sb
add	584	132	select (c11 + 1111111111111) from add_sb
add	585	132	select (c11 + 111.0) from add_sb
add	586	132	select (c11 + 123) from add_sb
add	587	132	select (c11 + 20120101123456) from add_sb
add	588	132	select (c11 + "20120101123456") from add_sb
add	589	132	select (c11 + "helloworld") from add_sb
add	590	132	select (c11 + "9999-12-31 23:59:59.9999997") from add_sb
add	591	132	select (c11 + "abc") from add_sb
add	592	132	select (c11 + "爱拼才会赢") from add_sb
add	593	132	select (c11 + "A") from add_sb
add	594	132	select (c11 + "a") from add_sb
add	595	132	select (c11 + "%y%m%d") from add_sb
add	596	132	select (c11 + -9223372036854775808) from add_sb
add	597	132	select (c11 + 9223372036854775807) from add_sb
add	598	132	select (c11 + 18446744073709551615) from add_sb
add	599	132	select (c12 + c1) from add_sb
add	600	132	select (c12 + c2) from add_sb
add	601	132	select (c12 + c3) from add_sb
add	602	132	select (c12 + c4) from add_sb
add	603	132	select (c12 + c5) from add_sb
add	604	132	select (c12 + c6) from add_sb
add	605	132	select (c12 + c7) from add_sb
add	606	132	select (c12 + c8) from add_sb
add	607	132	select (c12 + c9) from add_sb
add	608	132	select (c12 + c10) from add_sb
add	609	132	select (c12 + c11) from add_sb
add	610	132	select (c12 + c12) from add_sb
add	611	132	select (c12 + c13) from add_sb
add	612	132	select (c12 + c14) from add_sb
add	613	132	select (c12 + c15) from add_sb
add	614	132	select (c12 + c16) from add_sb
add	615	132	select (c12 + NULL) from add_sb
add	616	132	select (c12 + 0) from add_sb
add	617	132	select (c12 + 1) from add_sb
add	618	132	select (c12 + -1) from add_sb
add	619	132	select (c12 + 1.0) from add_sb
add	620	132	select (c12 + -1.0) from add_sb
add	621	132	select (c12 + 0.0) from add_sb
add	622	132	select (c12 + 1.1111) from add_sb
add	623	132	select (c12 + 1111111111111) from add_sb
add	624	132	select (c12 + 111.0) from add_sb
add	625	132	select (c12 + 123) from add_sb
add	626	132	select (c12 + 20120101123456) from add_sb
add	627	132	select (c12 + "20120101123456") from add_sb
add	628	132	select (c12 + "helloworld") from add_sb
add	629	132	select (c12 + "9999-12-31 23:59:59.9999997") from add_sb
add	630	132	select (c12 + "abc") from add_sb
add	631	132	select (c12 + "爱拼才会赢") from add_sb
add	632	132	select (c12 + "A") from add_sb
add	633	132	select (c12 + "a") from add_sb
add	634	132	select (c12 + "%y%m%d") from add_sb
add	635	132	select (c12 + -9223372036854775808) from add_sb
add	636	132	select (c12 + 9223372036854775807) from add_sb
add	637	132	select (c12 + 18446744073709551615) from add_sb
add	638	132	select (c13 + c1) from add_sb
add	639	132	select (c13 + c2) from add_sb
add	640	132	select (c13 + c3) from add_sb
add	641	132	select (c13 + c4) from add_sb
add	642	132	select (c13 + c5) from add_sb
add	643	132	select (c13 + c6) from add_sb
add	644	132	select (c13 + c7) from add_sb
add	645	132	select (c13 + c8) from add_sb
add	646	132	select (c13 + c9) from add_sb
add	647	132	select (c13 + c10) from add_sb
add	648	132	select (c13 + c11) from add_sb
add	649	132	select (c13 + c12) from add_sb
add	650	132	select (c13 + c13) from add_sb
add	651	132	select (c13 + c14) from add_sb
add	652	132	select (c13 + c15) from add_sb
add	653	132	select (c13 + c16) from add_sb
add	654	132	select (c13 + NULL) from add_sb
add	655	132	select (c13 + 0) from add_sb
add	656	132	select (c13 + 1) from add_sb
add	659	132	select (c13 + 1.0) from add_sb
add	660	132	select (c13 + -1.0) from add_sb
add	661	132	select (c13 + 0.0) from add_sb
add	662	132	select (c13 + 1.1111) from add_sb
add	663	132	select (c13 + 1111111111111) from add_sb
add	664	132	select (c13 + 111.0) from add_sb
add	665	132	select (c13 + 123) from add_sb
add	666	132	select (c13 + 20120101123456) from add_sb
add	667	132	select (c13 + "20120101123456") from add_sb
add	668	132	select (c13 + "helloworld") from add_sb
add	669	132	select (c13 + "9999-12-31 23:59:59.9999997") from add_sb
add	670	132	select (c13 + "abc") from add_sb
add	671	132	select (c13 + "爱拼才会赢") from add_sb
add	672	132	select (c13 + "A") from add_sb
add	673	132	select (c13 + "a") from add_sb
add	674	132	select (c13 + "%y%m%d") from add_sb
add	677	132	select (c13 + 9223372036854775807) from add_sb
add	680	132	select (c14 + c1) from add_sb
add	681	132	select (c14 + c2) from add_sb
add	682	132	select (c14 + c3) from add_sb
add	683	132	select (c14 + c4) from add_sb
add	684	132	select (c14 + c5) from add_sb
add	685	132	select (c14 + c6) from add_sb
add	686	132	select (c14 + c7) from add_sb
add	687	132	select (c14 + c8) from add_sb
add	688	132	select (c14 + c9) from add_sb
add	689	132	select (c14 + c10) from add_sb
add	690	132	select (c14 + c11) from add_sb
add	691	132	select (c14 + c12) from add_sb
add	692	132	select (c14 + c13) from add_sb
add	693	132	select (c14 + c14) from add_sb
add	694	132	select (c14 + c15) from add_sb
add	695	132	select (c14 + c16) from add_sb
add	696	132	select (c14 + NULL) from add_sb
add	697	132	select (c14 + 0) from add_sb
add	698	132	select (c14 + 1) from add_sb
add	699	132	select (c14 + -1) from add_sb
add	700	132	select (c14 + 1.0) from add_sb
add	701	132	select (c14 + -1.0) from add_sb
add	702	132	select (c14 + 0.0) from add_sb
add	703	132	select (c14 + 1.1111) from add_sb
add	704	132	select (c14 + 1111111111111) from add_sb
add	705	132	select (c14 + 111.0) from add_sb
add	706	132	select (c14 + 123) from add_sb
add	707	132	select (c14 + 20120101123456) from add_sb
add	708	132	select (c14 + "20120101123456") from add_sb
add	709	132	select (c14 + "helloworld") from add_sb
add	710	132	select (c14 + "9999-12-31 23:59:59.9999997") from add_sb
add	711	132	select (c14 + "abc") from add_sb
add	712	132	select (c14 + "爱拼才会赢") from add_sb
add	713	132	select (c14 + "A") from add_sb
add	714	132	select (c14 + "a") from add_sb
add	715	132	select (c14 + "%y%m%d") from add_sb
add	716	132	select (c14 + -9223372036854775808) from add_sb
add	717	132	select (c14 + 9223372036854775807) from add_sb
add	718	132	select (c14 + 18446744073709551615) from add_sb
add	719	132	select (c15 + c1) from add_sb
add	720	132	select (c15 + c2) from add_sb
add	721	132	select (c15 + c3) from add_sb
add	722	132	select (c15 + c4) from add_sb
add	723	132	select (c15 + c5) from add_sb
add	724	132	select (c15 + c6) from add_sb
add	725	132	select (c15 + c7) from add_sb
add	726	132	select (c15 + c8) from add_sb
add	727	132	select (c15 + c9) from add_sb
add	728	132	select (c15 + c10) from add_sb
add	729	132	select (c15 + c11) from add_sb
add	730	132	select (c15 + c12) from add_sb
add	731	132	select (c15 + c13) from add_sb
add	732	132	select (c15 + c14) from add_sb
add	733	132	select (c15 + c15) from add_sb
add	734	132	select (c15 + c16) from add_sb
add	735	132	select (c15 + NULL) from add_sb
add	736	132	select (c15 + 0) from add_sb
add	737	132	select (c15 + 1) from add_sb
add	738	132	select (c15 + -1) from add_sb
add	739	132	select (c15 + 1.0) from add_sb
add	740	132	select (c15 + -1.0) from add_sb
add	741	132	select (c15 + 0.0) from add_sb
add	742	132	select (c15 + 1.1111) from add_sb
add	743	132	select (c15 + 1111111111111) from add_sb
add	744	132	select (c15 + 111.0) from add_sb
add	745	132	select (c15 + 123) from add_sb
add	746	132	select (c15 + 20120101123456) from add_sb
add	747	132	select (c15 + "20120101123456") from add_sb
add	748	132	select (c15 + "helloworld") from add_sb
add	749	132	select (c15 + "9999-12-31 23:59:59.9999997") from add_sb
add	750	132	select (c15 + "abc") from add_sb
add	751	132	select (c15 + "爱拼才会赢") from add_sb
add	752	132	select (c15 + "A") from add_sb
add	753	132	select (c15 + "a") from add_sb
add	754	132	select (c15 + "%y%m%d") from add_sb
add	755	132	select (c15 + -9223372036854775808) from add_sb
add	756	132	select (c15 + 9223372036854775807) from add_sb
add	757	132	select (c15 + 18446744073709551615) from add_sb
add	758	132	select (c16 + c1) from add_sb
add	759	132	select (c16 + c2) from add_sb
add	760	132	select (c16 + c3) from add_sb
add	761	132	select (c16 + c4) from add_sb
add	762	132	select (c16 + c5) from add_sb
add	763	132	select (c16 + c6) from add_sb
add	764	132	select (c16 + c7) from add_sb
add	765	132	select (c16 + c8) from add_sb
add	766	132	select (c16 + c9) from add_sb
add	767	132	select (c16 + c10) from add_sb
add	768	132	select (c16 + c11) from add_sb
add	769	132	select (c16 + c12) from add_sb
add	770	132	select (c16 + c13) from add_sb
add	771	132	select (c16 + c14) from add_sb
add	772	132	select (c16 + c15) from add_sb
add	773	132	select (c16 + c16) from add_sb
add	774	132	select (c16 + NULL) from add_sb
add	775	132	select (c16 + 0) from add_sb
add	776	132	select (c16 + 1) from add_sb
add	777	132	select (c16 + -1) from add_sb
add	778	132	select (c16 + 1.0) from add_sb
add	779	132	select (c16 + -1.0) from add_sb
add	780	132	select (c16 + 0.0) from add_sb
add	781	132	select (c16 + 1.1111) from add_sb
add	782	132	select (c16 + 1111111111111) from add_sb
add	783	132	select (c16 + 111.0) from add_sb
add	784	132	select (c16 + 123) from add_sb
add	785	132	select (c16 + 20120101123456) from add_sb
add	786	132	select (c16 + "20120101123456") from add_sb
add	787	132	select (c16 + "helloworld") from add_sb
